id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4.46179E+15,IpVsw5RCc,6966844338.0,一闪一闪亮晶晶zxx呀,#泰国发现第二例新型冠状病毒肺炎患者#最近怎么都发现新型病毒肺炎患者，我记得前几天是日本？,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:34,杨洋家的小可爱,,,,"{'words': 25, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46179E+15,IpVst824V,2478127490.0,小北大可爱,#泰国发现第二例新型冠状病毒肺炎患者#大家还是小心为上🙏,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:34,荣耀8X,,,,"{'words': 15, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46179E+15,IpVsrlkYM,5897816720.0,天津政法,【#泰国发现第二例新型冠状病毒肺炎患者#】1月17日，泰国公共卫生部在其官网公布，已发现第二例2019-nCoV确诊病例，患者是一名74岁中国籍女子。这也是在中国境外发现的第三例新型冠状病毒确诊病例。目前，两名确诊患者在负气压隔离病房中接受治疗，两人之间发病并无相关性。L凤凰网的微博视频,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:34,360安全浏览器,,"http://f.video.weibocdn.com/0006fikQlx07AegwjLYs01041200i3Ym0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=b32XlXSFNU&KID=unistore,video",,"{'words': 80, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46179E+15,IpVsqbqWp,6174602953.0,金剪刀开箱,#泰国发现第二例新型冠状病毒肺炎患者#到底这些病毒是怎么形成的的呢？谁可以告知临近年关，大家一定要平平安安，平时多开窗通风,,,,泰国发现第二例新型冠状病毒肺炎患者,0,1.0,10,2020/1/17 18:34,,['http://ww1.sinaimg.cn/large/006JS0idly1gazqp1fqccj308605fwef.jpg'],,,"{'words': 34, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46179E+15,IpVse3Vt4,1261823123.0,肚大乃容,#泰国发现第二例新型冠状病毒肺炎患者#好好保护自己，过个好年。迎接更新的挑战。,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,2,2020/1/17 18:33,HUAWEI Mate 10 Pro,,,,"{'words': 22, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVs7f7u5,2746831327.0,三新刚哥,#武汉发现不明原因肺炎#王局还是爱国的,,,,武汉发现不明原因肺炎,2,3.0,4,2020/1/17 18:33,iPhone X,"['http://ww2.sinaimg.cn/large/a3b951dfgy1gazqo6ffrsj20v91voans.jpg', 'http://ww3.sinaimg.cn/large/a3b951dfgy1gazqo9p5tpj20v91voh7j.jpg']",,,"{'words': 11, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46132E+15,IpJ6EeeaP,5389106659.0,火星大lu_Mars_D_L,你这都接触肺炎患者而且有了发烧症状还要坚持回日本才治疗的精神是什么多传染一个是一个？,,,,,0,5.0,0,2020/1/16 11:07,iPhone,['http://ww1.sinaimg.cn/large/005SI8P9gy1gay841zfq8j30ku1127a1.jpg'],,,"{'words': 27, 'sentences': 2, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVs4jtJn,6579479799.0,勿忘我gg1995,#泰国发现第二例新型冠状病毒肺炎患者#。。。。。。。。。。。。。。。。。。。,,,,泰国发现第二例新型冠状病毒肺炎患者,0,2.0,2,2020/1/17 18:33,Android,,,,"{'words': 28, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVs2f7Y6,6174896034.0,Angelia倾城暖洋,#泰国发现第二例新型冠状病毒肺炎患者#防护从来都不是一个人的事，每个人都要有这种预防意识才可能降低传染率，行动起来吧,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,1,2020/1/17 18:33,前后2000万 OPPO R11,,,,"{'words': 35, 'sentences': 1, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46132E+15,IpJ5ZsLXr,7372781957.0,用户7372781957,#【轻松筹】爱心接力！-我家宝宝患有重症肺炎呼吸功能不全，左肺不张，右肺代偿性肺气肿，求求大家救救我宝宝！-轻松筹##轻松筹#<p>社会的爱心人士你们好！！！在求助之前，我纠结了很久，因为不知道还有...O网页链接,,,,"【轻松筹】爱心接力！-我家宝宝患有重症肺炎呼吸功能不全，左肺不张，右肺代偿性肺气肿，求求大家救救我宝宝！ - 轻松筹,轻松筹",0,1.0,0,2020/1/16 11:06,分享按钮,,,,"{'words': 68, 'sentences': 5, '好': 2, '乐': 3, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46179E+15,IpVrWzebr,6960599194.0,兔牙冲击啵,#泰国发现第二例新型冠状病毒肺炎患者#希望没有传染性，既然有康复先例还是乐观点,,,,泰国发现第二例新型冠状病毒肺炎患者,0,0.0,0,2020/1/17 18:33,iPhone 8 Plus,,,,"{'words': 20, 'sentences': 1, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46132E+15,IpJ5qAlYA,2131593523.0,羊城晚报金羊网,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,1,2020/1/16 11:04,360安全浏览器,['http://ww3.sinaimg.cn/large/7f0d8933gy1gay82xfyf0j20c806sdgc.jpg'],,,"{'words': 80, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46179E+15,IpVrWjICi,6124642021.0,新京报我们视频,【#泰国发现第二例新型冠状病毒肺炎患者#】1月17日，泰国公共卫生部发布消息称，发现第二例新型冠状病毒病例。患者是一名74岁中国女子，从武汉搭乘飞机前往曼谷。泰国卫生部发言人称该女子病情稳定，情况良好。这是中国境外发现的第三例新型冠状病毒确诊病例。@世面L世面的秒拍视频,,,世面,泰国发现第二例新型冠状病毒肺炎患者,19,28.0,126,2020/1/17 18:33,微博 weibo.com,,"http://miaopai.video.weibocdn.com/000fWU3clx07AeiIZ8pi010412006S1b0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=W9OEmjRCC%2B&KID=unistore,video",,"{'words': 74, 'sentences': 5, '好': 2, '乐': 0, '哀': 1, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46132E+15,IpJ5gfeIw,1999472465.0,贵阳日报官方微博,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。O日本厚生劳动省：日本国内确认首例新型冠状病毒病例（新京报）,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",1,0.0,1,2020/1/16 11:04,微博 weibo.com,['http://ww2.sinaimg.cn/large/772d8751gy1gay81g47wcj20c806sdgc.jpg'],,,"{'words': 97, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46132E+15,IpJ5c7tlz,5884312810.0,西安商报社,【#武汉通报新型冠状病毒感染肺炎最新情况#：解除医学观察450人，无新增病例】武汉市卫生健康委员会昨日晚间发布通报称，2020年1月14日0～24时，该市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。L央视网快看的微博视频,,,,武汉通报新型冠状病毒感染肺炎最新情况,0,0.0,0,2020/1/16 11:04,小米5X 拍人更美,,"http://locallimit.us.sinaimg.cn/003al9milx07AccnWohW010412004zBY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=ckszpBf90w&KID=unistore,video",,"{'words': 99, 'sentences': 3, '好': 2, '乐': 2, '哀': 0, '怒': 0, '惧': 5, '恶': 1, '惊': 0}"
4.46131E+15,IpJ576kKf,7280188106.0,小妮带你看世界,秋冬流感肺炎高发季节，来一针最新型流感疫苗及13价肺炎链球菌疫苗保驾护航！两种疫苗可以同时接种，在香港无年龄限制，成人及老人都是可以接种！保障个人及家人健康建议所有朋友们都需要预约接种哦！#流感爆发的季节##武汉不明原因肺炎病原体为新型冠状病毒#,,,,"流感爆发的季节,武汉不明原因肺炎病原体为新型冠状病毒",0,0.0,0,2020/1/16 11:03,微博 weibo.com,"['http://ww2.sinaimg.cn/large/007WGVuOgy1gay821uks9j30u010gnfs.jpg', 'http://ww4.sinaimg.cn/large/007WGVuOgy1gay8221g04j318l0p2h8g.jpg']",,,"{'words': 68, 'sentences': 4, '好': 3, '乐': 0, '哀': 0, '怒': 1, '惧': 1, '恶': 0, '惊': 0}"
4.46131E+15,IpJ4U6bTh,5897816720.0,天津政法,【#武汉通报新型冠状病毒感染肺炎最新情况#：解除医学观察450人，无新增病例】武汉市卫生健康委员会昨日晚间发布通报称，2020年1月14日0～24时，该市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。L央视网快看的微博视频,,,,武汉通报新型冠状病毒感染肺炎最新情况,0,0.0,0,2020/1/16 11:03,360安全浏览器,,"http://locallimit.us.sinaimg.cn/003al9milx07AccnWohW010412004zBY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=ckszpBf90w&KID=unistore,video",,"{'words': 99, 'sentences': 3, '好': 2, '乐': 2, '哀': 0, '怒': 0, '惧': 5, '恶': 1, '惊': 0}"
4.46131E+15,IpJ4Gxeka,1988645095.0,北京商报,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例新型冠状病毒病例。L凤凰网的微博视频,,,,日本确认首例新型冠状病毒病例,0,0.0,0,2020/1/16 11:02,微博 weibo.com,,"http://f.video.weibocdn.com/002Jj42Jlx07Ac6G3nxK0104120011Uz0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=V0AzXGJv8r&KID=unistore,video",,"{'words': 83, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46131E+15,IpJ4unEGM,6031035890.0,四鬼魑魅魍魉,日本旅行緊急事態❗️❗️本来今天想发点别的，可是这个比较重要，日本发现首例新型肺炎，是飞往日本的中国人。目前仍不排除人传人的可能性。,,,,,0,0.0,1,2020/1/16 11:02,日本旅行超话,"['http://ww3.sinaimg.cn/large/006A9BWqgy1gay7zsjluvj33402c0x6q.jpg', 'http://ww1.sinaimg.cn/large/006A9BWqgy1gay7zwgmcdj33402c0u0y.jpg', 'http://ww4.sinaimg.cn/large/006A9BWqgy1gay80123ztj33402c0hdv.jpg', 'http://ww1.sinaimg.cn/large/006A9BWqgy1gay805ghd1j33402c0e83.jpg']",,,"{'words': 42, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ4tx2Xe,5133159819.0,烟烟-in东京,一早上日本雅虎头条就上来这样的推送#武汉发现不明原因肺炎#还有人预测中国年过完后会有另外一拨流感流入。。。。可不背这样的黑锅,,,,武汉发现不明原因肺炎,1,0.0,0,2020/1/16 11:02,微博 weibo.com,"['http://ww4.sinaimg.cn/large/005Bodmjgy1gay7w6a74ej30ni0ikq5q.jpg', 'http://ww3.sinaimg.cn/large/005Bodmjgy1gay7w68joej30jf0cw3zi.jpg']",,,"{'words': 39, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46131E+15,IpJ4mrw59,2360016402.0,宁波日报,【#武汉通报新型冠状病毒感染肺炎最新情况#：解除医学观察450人，无新增病例】武汉市卫生健康委员会昨日晚间发布通报称，2020年1月14日0～24时，该市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。L央视网快看的微博视频,,,,武汉通报新型冠状病毒感染肺炎最新情况,0,0.0,1,2020/1/16 11:02,微博 weibo.com,,"http://locallimit.us.sinaimg.cn/003al9milx07AccnWohW010412004zBY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=ckszpBf90w&KID=unistore,video",,"{'words': 99, 'sentences': 3, '好': 2, '乐': 2, '哀': 0, '怒': 0, '惧': 5, '恶': 1, '惊': 0}"
4.46131E+15,IpJ4klDRM,2113500964.0,平安十堰,#日本确认首例新型冠状病毒病例#科普：什么是肺炎？怎样预防？肺炎的症状及发病原因是什么？下面是大多数常见肺炎的发病机制，马住！一起通过视频让更多人知道！L医视频的微博视频,,,,日本确认首例新型冠状病毒病例,0,0.0,3,2020/1/16 11:02,微博 weibo.com,,"http://f.video.weibocdn.com/004bAq6Dlx07z1ozeuJi01041200BAsG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152338&ssig=Y88yB3EkvO&KID=unistore,video",,"{'words': 52, 'sentences': 6, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46131E+15,IpJ48dNPK,5708364496.0,大家医联官方微博,#日本确认首例新型冠状病毒病例#【日本神奈川男子前往武汉后回国，发现患上肺炎】据日本NHK网站16日报道，日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上肺炎。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例#新型冠状病毒#病例。,,,,"日本确认首例新型冠状病毒病例,新型冠状病毒",0,0.0,0,2020/1/16 11:01,微博 weibo.com,['http://ww2.sinaimg.cn/large/006ejIn6ly1gay7yk2a0fj30ce09lgo9.jpg'],,,"{'words': 80, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46131E+15,IpJ43ftUV,2703791400.0,nicknw,“武汉卫健委：肺炎存在家庭聚集性病例不排除有限人传人可能”，那还过什么年啊。,,,,,0,0.0,2,2020/1/16 11:01,微博 weibo.com,,,,"{'words': 25, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46257E+15,IqfESeWCm,2286385060.0,攀枝花综合广播,【#上海加强对可疑病例筛查#积极防控新型冠状病毒感染肺炎】上海卫健委官微通报：上海高度重视新型冠状病毒感染的肺炎防控工作，在国家卫生健康委公布武汉不明原因肺炎疫情后，按照市委、市政府要求，本市卫生健康部门迅速响应，成立专项工作组和专家组，及时制定各项应急措施和工作方案。目前全市各类医疗机构已全面加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作，保障市民健康和城市公共卫生安全。@健康上海12320,,,健康上海12320,上海加强对可疑病例筛查,0,0.0,0,2020/1/19 21:59,360安全浏览器,['http://ww1.sinaimg.cn/large/884777a4gy1gb27veqldqj20g607paaw.jpg'],,,"{'words': 115, 'sentences': 3, '好': 11, '乐': 2, '哀': 0, '怒': 0, '惧': 2, '恶': 3, '惊': 0}"
4.46257E+15,IqfErAzoN,2044228767.0,大连治安支队,【#武汉机场火车站检测体温#：发现16名发热人员，均已排除阳性病例】1月17日，武汉新认定新型冠状病毒感染的肺炎病例17例。19日，湖北省卫健委通报，武汉机场、铁路、公路等多地开始对人群进行体温检测。截至18日，共开展体温检测近30万人次，发现16名发热人员，均已排除阳性病例。L紧急呼叫的秒拍视频,,,,武汉机场火车站检测体温,0,0.0,2,2020/1/19 21:58,HUAWEI Mate 10 Pro,,"http://miaopai.video.weibocdn.com/003TgFAslx07AhlSsQM801041200nmaz0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152339&ssig=aHrnk9brWq&KID=unistore,video",,"{'words': 92, 'sentences': 4, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 4, '恶': 2, '惊': 0}"
4.46257E+15,IqfEoEkmz,5865732419.0,意外爱上一只喵,#上海未发现新型冠状病毒肺炎#不知道是不是有些人年底冲业绩，最近微博真是谣言满天飞啊，不管什么新闻点进去评论都没法看。,,,,上海未发现新型冠状病毒肺炎,0,0.0,0,2020/1/19 21:58,荣耀手机 勇敢做自己,,,,"{'words': 34, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46257E+15,IqfEisclC,6936777952.0,王海绵同学,预防最重要·出门戴口罩·保持手卫生·咳嗽或打喷嚏时捂住口鼻·将肉蛋彻底做熟·避免与呼吸道患者密切接触·避免近距离接触野生动物或活牲畜·不要随地吐痰#新型冠状病毒传染来源还未找到##韩国现不明原因肺炎病例##武汉新增17例新型冠状病毒肺炎病例#,,,,"新型冠状病毒传染来源还未找到,韩国现不明原因肺炎病例,武汉新增17例新型冠状病毒肺炎病例",0,0.0,1,2020/1/19 21:58,HUAWEI Mate 10,,,,"{'words': 64, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46257E+15,IqfE5bJh6,6424548746.0,可爱最大值,#韩国现不明原因肺炎病例#？？？？？？,,,,韩国现不明原因肺炎病例,0,0.0,0,2020/1/19 21:58,铁饼女孩的iPhone XS Max,,,,"{'words': 14, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.46257E+15,IqfE40FMm,5992042047.0,Ummmmr,#韩国现不明原因肺炎病例#我凑微博真的人心惶惶,,,,韩国现不明原因肺炎病例,0,0.0,0,2020/1/19 21:57,iPhone客户端,,,,"{'words': 13, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46257E+15,IqfE2wG7m,6224439902.0,七月小傍晚,小桐Day40今天去儿童医院给小桐看病月子里女儿干咳吐奶打喷嚏这两天咳嗽增多还带着呼噜呼噜的声音医生要求拍片验血我们问能不能只验血结果是病毒性的支气管炎肺炎支援管是阴性的但是诊断结果写的支气管肺炎医生要求挂水我们自己要求能不能先吃药看看配了点药还有喷雾和洗鼻剂今天其实比昨天好一些咳嗽也少了呼噜声也少了白天在医院一直抱忘记带推车了过三天再去复查挂了专家号今天是周日没有专家看的普通门诊,,,,,0,0.0,0,2020/1/19 21:57,微博国际版,,,,"{'words': 112, 'sentences': 1, '好': 3, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46257E+15,IqfDTC2h9,7017948824.0,旺上加旺xh,#韩国现不明原因肺炎病例#有点吓人，感觉有种病毒不知道原因#武汉机场火车站检测体温#及时防范很有必要啊,,,,"韩国现不明原因肺炎病例,武汉机场火车站检测体温",0,0.0,1,2020/1/19 21:57,荣耀20 PRO,,,,"{'words': 30, 'sentences': 1, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 3, '恶': 0, '惊': 0}"
4.46257E+15,IqfDTkkBd,3264070721.0,小清新烤串串,肚子疼又疼又饿。。过完年想粗去玩，但是有肺炎有点怕怕，。怎么办呀。,,,,,0,0.0,0,2020/1/19 21:57,HUAWEI nova 3,,,,"{'words': 24, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46257E+15,IqfDG5759,1866342080.0,晴彦雨音,大姑姑前阵子得肺炎住院了，好像住几天又出来了，也不知道有没有好透。昨天刚回杭州，过年的时候万一要一起吃饭，我是去还是不去？纠结……,,,,,0,2.0,3,2020/1/19 21:57,OPPO随光而变R17,,,,"{'words': 43, 'sentences': 3, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46257E+15,IqfDG2NxJ,1309882790.0,lst333,#武汉发现不明原因肺炎#这个和sars是不是只传染亚洲人……前两天有新闻说在中国周边有大量的米国生化实验室，不会真这么邪恶吧……,,,,武汉发现不明原因肺炎,0,3.0,1,2020/1/19 21:57,iPhone客户端,,,,"{'words': 38, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46257E+15,IqfDEh6LM,6401056530.0,蹦卡亚达,在肺炎新闻底下刷G的人是有什么毛病吗？我想回复几条都发现关注才能评论怎么地怕我们骂你吗？,,,,,0,0.0,0,2020/1/19 21:56,魅族16s旗舰手机,,,,"{'words': 30, 'sentences': 3, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.46257E+15,IqfDDnJLD,2704654324.0,hellolimshine,亲们，保护好自己，虽然某些人总是盼着被隔离但是得个目前还不知道重症率的肺炎有点危险,,,,,0,0.0,1,2020/1/19 21:56,小米MIX2S 全面屏,,,,"{'words': 26, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46257E+15,IqfDCvABs,5187491035.0,Bosioslacker,#韩国现不明原因肺炎病例#。。。。。。大家出门在外一定要记得戴口罩！不要再人流拥挤的地方呆太久！保护好自己。勤洗手，勤给室内通风。🙏🙏祈求让大家过个好年吧不制造恐慌，也要重视起来！,,,,韩国现不明原因肺炎病例,0,0.0,2,2020/1/19 21:56,荣耀20 PRO,,,,"{'words': 59, 'sentences': 7, '好': 3, '乐': 1, '哀': 0, '怒': 0, '惧': 2, '恶': 1, '惊': 0}"
4.46257E+15,IqfDCvznJ,1700315953.0,青年时报,【#武汉机场火车站检测体温#卫生人员现场指导应对】1月17日，湖北武汉新增新型冠状病毒肺炎17例。19日，湖北省卫健委称，武汉机场、铁路、公路等多地开始对人群进行体温检测。武汉12306热线表示，旅客进站会有热敏仪器对体温进行检测。截至1月17日24时，武汉累计报告新型冠状病毒感染的肺炎病例62例。#武汉肺炎事件#@新京报我们视频L紧急呼叫的秒拍视频,,,新京报我们视频,"武汉机场火车站检测体温,武汉肺炎事件",4,1.0,2,2020/1/19 21:56,HUAWEI Mate 20 Pro,,"http://miaopai.video.weibocdn.com/003TgFAslx07AhlSsQM801041200nmaz0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152339&ssig=aHrnk9brWq&KID=unistore,video",,"{'words': 103, 'sentences': 5, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.46257E+15,IqfDptlpl,5354853136.0,好想吃鲸鱼,肺炎这事儿，网上有很多谣言，搞得人心惶惶。如果这次的真的很严重的话，能不能延迟开学啊，我觉得在家挺好的......去看了非典的纪录片，嗯，人真的很脆弱。今天没画....#我的灵质空间#,,,,我的灵质空间,0,1.0,0,2020/1/19 21:56,微博 weibo.com,['http://ww2.sinaimg.cn/large/005QopUYly1gb27r3uvmxj30m80m8467.jpg'],,,"{'words': 56, 'sentences': 5, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 2, '惊': 0}"
4.46257E+15,IqfDlFF4c,5098420467.0,是你兔儿姐,#上海没有发现新型冠状病毒肺炎#小20岁,,,,上海没有发现新型冠状病毒肺炎,0,0.0,0,2020/1/19 21:56,iPhone客户端,,,,"{'words': 11, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46221E+15,Iq6peccHq,7319731696.0,超级无敌霸气哆咪姐,今天带哆咪姐回老家哦，哇哈哈，全副武装的我们是不是很酷PS麻麻天不怕地不怕，但是武汉肺炎带哆咪姐出门还是要特别注意下哦,,衡水·安平县,,,0,0.0,0,2020/1/18 22:26,HUAWEI Mate 20 Pro,['http://ww3.sinaimg.cn/large/007ZmQAEly1gb12zu4znzj339c4cgu0z.jpg'],,,"{'words': 31, 'sentences': 1, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.46221E+15,Iq6oYwZX1,6370371395.0,瓶子2569,真的好纠结要不要回老家过年，买到了上海—汉口火车站的票，带着两岁多点的孩子真心害怕😨，武汉不明肺炎真的很严重吗？？？,,上海,,,0,0.0,0,2020/1/18 22:26,HUAWEI Mate30 Pro 5G,,,,"{'words': 37, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.46221E+15,Iq6oX5Eph,2690771415.0,江南小乡,#武汉病毒性肺炎5大谣言#不知道是真是假，如果真是有死亡病例了，那就得重视！,,,,武汉病毒性肺炎5大谣言,0,2.0,0,2020/1/18 22:26,HUAWEI Mate 10,,,,"{'words': 25, 'sentences': 2, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.46221E+15,Iq6oF4ndU,1360553121.0,山亭夜宴,疑问，打过13价肺炎疫苗对这次新型病毒起作用吗？,,,,,0,0.0,2,2020/1/18 22:25,微博国际版,,,,"{'words': 15, 'sentences': 2, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 1, '惊': 0}"
4.46221E+15,Iq6obvLa5,1747938420.0,汉水之畔一小医,又一个夜班，处理完一个在院感染性休克，重症肺炎，心衰的病人，又处理了一个口服精神病药过量中毒的病人，从下面转上来的，昏迷了一天～,,十堰,,,1,1.0,1,2020/1/18 22:24,荣耀8青春版 颜值担当,,,,"{'words': 39, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
